"","id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","startDist","endDist","pass.outcome"
"562938","f282b368-2bc9-4b58-ac3a-a8769cf878b7","So-Hyun Cho",0.3586309,"From Counter",18.027756,0.055498507,"Ground Pass","Right Foot",75,48,93,49,45.7055795281058,28.4604989415154,"Goal"
"562997","44c52b31-e8e0-4b69-b972-02cc84054fc2","Lauren Bruton",0.026153311,"From Corner",10.049875,-3.041924,"Ground Pass","Right Foot",108,31,98,30,15,24.1660919471891,"No goal"
"563493","51668c8a-8af6-4d5a-8b16-d5b78907cde6","Fara Williams",0.04651185,"From Corner",43.931767,-1.7771202,"High Pass","Right Foot",120,80,111,37,40,9.48683298050514,"No goal"
"563940","7f09d4ff-546b-462b-9da1-5670ccfa96a0","Ria Percival",0.044296995,"From Free Kick",40,0.6435011,"High Pass","Right Foot",78,19,110,43,46.9574275274956,10.4403065089106,"No goal"
"563965","99090084-d12f-4513-b46e-cac373bf19dd","So-Hyun Cho",0.25935897,"Regular Play",33.01515,0.61320734,"Low Pass","Right Foot",66,36,93,55,54.1479454827235,30.886890422961,"Goal"
"564115","af0bad55-37b1-4922-b4ce-6b0faf97ca7f","Jane Ross",0.03084281,"From Goal Kick",13.341664,1.3439975,"Ground Pass","Right Foot",85,44,88,57,35.2278299076171,36.2353418639869,"No goal"
"564325","47885f4c-2501-4d7d-9565-db81626ae131","Rachel Furness",0.012138281,"Regular Play",14.866069,0.7378151,"Low Pass","Other",74,42,85,52,46.0434577328854,37,"No goal"
"564515","b9f3d565-cd87-4b78-8838-29e63246865d","Rakel Hönnudóttir",0.32327405,"Regular Play",15.033297,1.6373645,"Ground Pass","Right Foot",114,26,113,41,15.2315462117278,7.07106781186548,"No goal"
"564727","8219e6dc-8862-434c-b67d-cd2da17d99b2","Kate Longhurst",0.02883399,"Regular Play",16.970562,-0.7853982,"Ground Pass","Left Foot",84,41,96,29,36.0138862107382,26.4007575648882,"No goal"
"564933","49dc5d89-aa8d-4295-a6eb-2823f44a95b9","Ria Percival",0.06258346,"From Corner",43.56604,-1.7321714,"High Pass","Right Foot",120,80,113,37,40,7.61577310586391,"No goal"
"565378","3e96fe0a-cb09-4ba9-868b-11bb109e3b04","Vivianne Miedema",0.076864585,"Regular Play",15,2.2142975,"Ground Pass","Right Foot",117,26,108,38,14.3178210632764,12.1655250605964,"No goal"
"565624","294f0067-ff94-432e-b404-e652e03a9e6d","Bethany Mead",0.032907158,"From Keeper",12.369317,2.896614,"Low Pass","Right Foot",118,25,106,28,15.1327459504216,18.4390889145858,"No goal"
"565761","e65b2955-5952-4d12-bea8-903d1802b2b2","Bethany Mead",0.043036133,"From Corner",43.011627,-1.8778421,"High Pass","Right Foot",120,80,107,39,40,13.0384048104053,"No goal"
"566035","6a107efc-4ede-480f-9f80-fa81ee503f87","Katrine Veje",0.058556065,"Regular Play",8.944272,2.0344439,"Ground Pass","Left Foot",118,27,114,35,13.1529464379659,7.81024967590665,"No goal"
"566283","1b1b0f16-de36-46e4-a67b-e24a3ce3415e","Katie McCabe",0.024048975,"Regular Play",26.400757,-0.65107673,"Low Pass","Right Foot",79,27,100,11,43.0116263352131,35.2278299076171,"No goal"
"566557","9758ba55-d6c9-49c1-9273-07ce5bae5ea4","Vivianne Miedema",0.3485122,"From Throw In",23.853722,0.57637525,"High Pass","Right Foot",92,26,112,39,31.3049516849971,8.06225774829855,"Goal"
"566818","b5d59cbd-257e-494d-8a23-3b8184f45fad","Katie McCabe",0.08927054,"Regular Play",18.601076,-2.203545,"Ground Pass","Left Foot",114,56,103,41,17.0880074906351,17.0293863659264,"No goal"
"566824","57ceb5ed-4fc1-4f41-872f-8d46a0bfb910","Bethany Mead",0.019852929,"From Corner",47.518417,-1.7186457,"High Pass","Right Foot",120,80,113,33,40,9.89949493661167,"No goal"
"566830","e3d15ab0-7aea-4252-80f7-508bc965d14c","Bethany Mead",0.060985774,"From Corner",37.85499,-1.7837347,"High Pass","Right Foot",120,80,112,43,40,8.54400374531753,"No goal"
"567117","14efd9ff-652a-4743-80f1-f0375fdc56e6","Bethany Mead",0.01646599,"From Corner",52.773098,-1.7421755,"High Pass","Right Foot",120,80,111,28,40,15,"No goal"
"567898","e25722bc-2bc1-485c-b89d-bf80e6026a50","Dominique Johanna Anna Bloodworth",0.049090955,"Regular Play",6.3245554,-1.2490457,"Ground Pass","Right Foot",102,35,104,29,18.6815416922694,19.4164878389476,"No goal"
"567908","a0154229-9434-460d-8373-47a542fa2f0b","Bethany Mead",0.012093194,"From Corner",48.507732,-1.8207749,"High Pass","Right Foot",120,80,108,33,40,13.8924439894498,"No goal"
"568026","bb8436f6-9b70-4f20-808b-d3c1391b316f","Danielle van de Donk",0.023009805,"Regular Play",29.410883,-0.95449936,"High Pass","Right Foot",59,44,76,20,61.1310068623117,48.3321838943783,"Goal"
"568124","246ccef0-67c6-4282-a0c4-7c3074bbe89a","Bethany Mead",0.031247318,"From Corner",49.365982,1.6926388,"High Pass","Right Foot",120,1,114,50,39,11.6619037896906,"No goal"
"568208","499067a2-63bb-4e4a-92db-c4b6af1ab5ed","Kim Little",0.109579444,"Regular Play",6,-1.5707964,"Ground Pass","Left Foot",104,46,104,40,17.0880074906351,16,"Goal"
"568511","df59b8c8-4a0a-4bc8-b470-5387a0d1b333","Iniabasi Anefiok Umotong",0.02038049,"Regular Play",8.602325,-0.95054686,"Ground Pass","Right Foot",88,54,93,47,34.928498393146,27.8926513619627,"No goal"
"568551","40c3fd92-0a45-44d7-ade7-9e6b2e0022dd","Bethany Mead",0.022714969,"From Corner",41.677334,-2.0988708,"Low Pass","Right Foot",120,80,99,44,40,21.3775583264319,"No goal"
"568592","502f86f8-e3c2-483c-9e50-d2c04673abe4","Dominique Johanna Anna Bloodworth",0.35822678,"From Throw In",49.648766,0.3281199,"High Pass","Right Foot",51,29,98,45,69.8713102782537,22.561028345357,"No goal"
"568605","1f9f0b7e-1a99-4c24-91d8-2bb4ae996510","Bethany Mead",0.07481432,"From Throw In",26.925823,-1.3078016,"High Pass","Right Foot",105,64,112,38,28.3019433961698,8.24621125123532,"No goal"
"568783","0b576ee4-e986-4d58-a4be-7b96bc446c2e","Kim Little",0.113119535,"From Corner",18.027756,-1.9100889,"High Pass","Right Foot",118,54,112,37,14.142135623731,8.54400374531753,"No goal"
"569392","b3299260-add7-4b0e-bd5c-68cd68369cc4","Jessica Wooley",0.028050715,"From Throw In",25.298222,-1.8925469,"High Pass","Right Foot",114,74,106,50,34.5253530032641,17.2046505340853,"No goal"
"569505","534d3b1a-b5f4-4721-995c-3b961cf93b42","Lucy Graham",0.045953117,"Regular Play",18.35756,0.5123895,"Ground Pass","Right Foot",84,45,100,54,36.3455636907725,24.4131112314674,"No goal"
"569739","fd58a7d1-340c-46d0-875e-3c499d1f82c4","Danielle Buet",0.09518178,"Regular Play",52.03845,0.03844259,"High Pass","Right Foot",49,28,101,30,72.0069441095788,21.4709105535839,"No goal"
"570085","18195637-d523-4729-a111-f77b4bb8451e","Ella Rutherford",0.11253779,"From Free Kick",40.36087,0.7328151,"High Pass","Left Foot",86,20,116,47,39.446165846632,8.06225774829855,"No goal"
"570186","64626a54-7a1d-476d-9ac2-4484da896032","Danielle Buet",0.23621339,"From Throw In",11.18034,-1.3909428,"Ground Pass","Right Foot",110,66,112,55,27.8567765543682,17,"No goal"
"570199","fe213c93-b65e-4329-9f18-e98972397515","Kate Natkiel",0.1661918,"From Corner",30.265491,-1.7033478,"High Pass","Right Foot",115,69,111,39,29.4278779391243,9.05538513813742,"No goal"
"570258","2ad65626-e71e-4b13-ba8f-d58200bb79a0","Aileen Whelan",0.14221345,"From Throw In",31.622776,-1.2490457,"High Pass","Left Foot",100,67,110,37,33.6005952328229,10.4403065089106,"No goal"
"570665","85973359-cdc7-4be4-839b-4e6ed1e85618","Heather Payne",0.019669343,"From Goal Kick",17.464249,-1.9832067,"Ground Pass","Right Foot",113,76,106,60,36.6742416417845,24.4131112314674,"No goal"
"571161","49c5114c-25ee-4b08-b218-1fe3353f5e04","Ramona Bachmann",0.11596871,"From Corner",14.3178215,-1.1383885,"Ground Pass","Right Foot",105,65,111,52,29.1547594742265,15,"No goal"
"571422","da268f9c-3f14-435a-bfa0-060286506b14","Karen Julia Carney",0.044797856,"From Corner",41.59327,1.7398976,"High Pass","Right Foot",120,1,113,42,39,7.28010988928052,"No goal"
"571529","5cdfe1c6-bef8-4fa1-83c9-d8513ee623bc","Maren Nævdal Mjelde",0.072546065,"Regular Play",7.615773,-0.4048918,"Ground Pass","Right Foot",83,57,90,54,40.7185461430047,33.1058907144937,"No goal"
"571574","fb641d18-bef4-4d05-8763-11cb84fb2e16","Francesca Kirby",0.0321938,"From Throw In",7.615773,2.7367008,"Low Pass","Right Foot",104,30,97,33,18.8679622641132,24.0416305603426,"No goal"
"571818","6abb5cf2-a5d2-4aa8-adf8-ca83d5dbb5bc","Francesca Kirby",0.06620096,"Regular Play",11.7046995,0.348771,"Ground Pass","Left Foot",93,45,104,49,27.459060435492,18.3575597506858,"No goal"
"571825","64647aa1-77c9-4b51-8dcc-fa2eef312f70","Erin Cuthbert",0.03927476,"Regular Play",12.529964,2.070143,"Ground Pass","Right Foot",112,15,106,26,26.2488094968134,19.7989898732233,"No goal"
"572324","b6343218-d45d-45b2-93b5-16c38abc66df","So-yun Ji",0.017623516,"From Free Kick",9.433981,-0.5585993,"Low Pass","Head",79,41,87,36,41.0121933088198,33.2415402771893,"No goal"
"572339","d6ef8c42-58b4-477a-a17e-d80e21ab7378","So-yun Ji",0.013280784,"From Free Kick",17.029387,2.2730532,"Ground Pass","Right Foot",96,10,85,23,38.4187454245971,38.9101529166874,"No goal"
"572503","8ee5cb32-38c6-4eea-bfbd-4cd712f2b9c4","So-yun Ji",0.021071214,"From Throw In",26.076809,-1.0040671,"Ground Pass","Right Foot",78,33,92,11,42.5793377120875,40.3112887414927,"No goal"
"572567","c0ea5d0d-0849-4f66-9e2e-a4db59c89623","Juliette Kemppi",0.020354401,"Regular Play",15.132746,1.4382448,"Ground Pass","Left Foot",92,35,94,50,28.4429253066558,27.8567765543682,"No goal"
"572666","cc452225-0a14-41f5-b897-cc4a391c31ad","So-yun Ji",0.05379126,"Regular Play",29.068884,0.85843873,"Ground Pass","Right Foot",85,33,104,55,35.6931365951495,21.9317121994613,"No goal"
"572738","f2f62673-4a2a-4212-ac3b-279105861552","Jonna Andersson",0.035098728,"Regular Play",19.416489,2.1730838,"Ground Pass","Left Foot",105,16,94,32,28.3019433961698,27.2029410174709,"No goal"
"572746","f963a273-c89d-401b-a21c-20fb021220b1","Ramona Bachmann",0.19251174,"Regular Play",8.5440035,-1.929567,"Ground Pass","Right Foot",115,54,112,46,14.8660687473185,10,"No goal"
"572944","d18fcdc0-4a89-430b-99a1-922651f422ff","Francesca Kirby",0.048732046,"Regular Play",9.055386,-1.6814536,"Ground Pass","Right Foot",102,57,101,48,24.7588368062799,20.6155281280883,"No goal"
"573044","9652f0db-ac4a-49ee-8947-aaad442fefc5","Karen Julia Carney",0.2159659,"From Corner",40.112343,-1.6456562,"High Pass","Right Foot",120,80,117,40,40,3,"No goal"
"573149","5de00c12-2111-4a01-986d-ba197ff8aac8","Hannah Jayne Blundell",0.12310418,"Regular Play",23.345236,-0.17219082,"Ground Pass","Left Foot",90,73,113,69,44.5982062419555,29.8328677803526,"No goal"
"573551","503bdfcd-7587-4039-8015-84c4dea5dd3e","Karen Julia Carney",0.07642168,"From Corner",39.623226,1.7483925,"High Pass","Right Foot",120,1,113,40,39,7,"No goal"
"573771","0dd8ebf2-c7bb-4ebb-a441-446b6d029b0c","Karen Julia Carney",0.026179384,"From Corner",39.293766,-1.82812,"High Pass","Right Foot",120,80,110,42,40,10.1980390271856,"No goal"
"573848","62f498ce-cd3f-4259-8cd0-09273bc2291f","Maren Nævdal Mjelde",0.021494273,"From Counter",14.866069,-0.34302393,"Low Pass","Head",74,76,88,71,58.4123274660409,44.5533388198909,"No goal"
"573905","87b2e6f7-5a1e-413e-b33d-3b2fca838d3e","Jonna Andersson",0.03458194,"From Corner",15.811388,0.9652517,"High Pass","Left Foot",99,30,108,43,23.259406699226,12.369316876853,"No goal"
"574245","247bb326-2425-4e0d-80df-d918d76e2a88","Karen Julia Carney",0.03990736,"From Throw In",28,-1.5707964,"High Pass","Right Foot",111,75,111,47,36.1386219991853,11.4017542509914,"No goal"
"574260","09a5595b-2b4b-4a7d-b063-a61176d9f74b","Maren Nævdal Mjelde",0.03678205,"Regular Play",24.5153,-1.3654009,"Low Pass","Right Foot",99,74,104,50,39.9624824053762,18.8679622641132,"No goal"
"574308","ca7e1e50-068a-4931-b9f6-46756543cab8","Karen Julia Carney",0.090882845,"From Throw In",24.04163,-1.8662372,"Ground Pass","Right Foot",116,67,109,44,27.2946881279124,11.7046999107196,"No goal"
"574373","8abd2a42-9da7-46a5-aa08-a67fb838c81f","Francesca Kirby",0.01126225,"Regular Play",7,1.5707964,"Ground Pass","Right Foot",85,23,85,30,38.9101529166874,36.4005494464026,"No goal"
"574781","1b6cee80-d576-4291-b43c-0a5d442765d0","Ramona Bachmann",0.042632934,"From Corner",45.39824,-1.7033478,"High Pass","Right Foot",120,80,114,35,40,7.81024967590665,"No goal"
"574796","5d3698b8-ab31-4eda-ba7f-da1a275b196d","Julia Simic",0.033910003,"From Goal Kick",36.221542,-0.11065722,"High Pass","Left Foot",65,20,101,16,58.5234995535981,30.6104557300279,"No goal"
"574818","0dc37eaa-0c37-404e-88fb-5ce787c317cc","Erin Cuthbert",0.46580762,"From Counter",26.076809,0.07677189,"High Pass","Right Foot",47,39,73,41,73.0068489937759,47.0106370941726,"No goal"
"575166","4beb3751-fb5d-4e64-80cd-9e72b509d74f","Ramona Bachmann",0.09401063,"From Free Kick",14.21267,-2.2565258,"Ground Pass","Right Foot",113,60,104,49,21.1896201004171,18.3575597506858,"No goal"
"575369","04ee6ba5-2bdf-4832-ac80-97c18a8f2340","Francesca Kirby",0.09590968,"Regular Play",16.763054,1.8736812,"Ground Pass","Right Foot",108,19,103,35,24.1867732448956,17.7200451466693,"No goal"
"575784","681c1cc8-73da-4142-a579-813735cea375","Ramona Bachmann",0.04011849,"From Corner",37.696156,-1.9513026,"High Pass","Right Foot",120,80,106,45,40,14.8660687473185,"No goal"
"576161","7f7db5b8-3ea2-41ab-a0be-8d438cc45cef","Sophie Ingle",0.021567058,"Regular Play",7.2111025,0.5880026,"Ground Pass","Left Foot",93,52,99,56,29.5465734053883,26.4007575648882,"No goal"
"576448","1ea56675-df9d-4b9c-9aa9-7d26cd6bdef9","Gilly Louise Scarlett Flaherty",0.19536377,"From Corner",11.18034,1.1071488,"High Pass","Head",109,33,114,43,13.0384048104053,6.70820393249937,"No goal"
"576478","86a6bf2c-b4c2-4387-8e11-01606a0dea54","Erin Cuthbert",0.0732124,"From Goal Kick",9.219544,1.7894653,"Ground Pass","Right Foot",101,29,99,38,21.9544984001001,21.095023109729,"No goal"
"576777","3d7b075b-4667-4787-a128-4e8d06d7126e","Esmee de Graaf",0.045467462,"From Throw In",8,-1.5707964,"Ground Pass","Right Foot",96,55,96,47,28.3019433961698,25,"No goal"
"577284","2da58257-0bc5-429a-b6d6-a8e13d091b5b","Hannah Jayne Blundell",0.0445167,"Regular Play",52.83938,-0.5144513,"High Pass","Right Foot",55,49,101,23,65.6201188660917,25.4950975679639,"Goal"
"577619","af63c06e-8f35-4341-95f9-09078eb9654b","Emma Follis",0.14449802,"From Free Kick",19,3.1415927,"Ground Pass","Left Foot",113,77,94,77,37.6563407675255,45.2216762183801,"No goal"
"577796","b7b21aad-cdcf-41e4-a937-50978777c8c4","Paige Williams",0.19485305,"From Goal Kick",41.4367,1.226149,"High Pass","Left Foot",102,8,116,47,36.7151195013716,8.06225774829855,"Goal"
"577853","5d5df287-5d50-48ea-be28-58a3dbd32d8b","Lucy Staniforth",0.13976212,"From Corner",39.319206,1.6983058,"High Pass","Right Foot",120,1,115,40,39,5,"No goal"
"578080","acf72e40-1ea8-488b-91b6-f7b14426f773","Josanne Potter",0.021934265,"From Free Kick",50.803543,0.9391057,"High Pass","Left Foot",73,7,103,48,57.4282160614449,18.7882942280559,"No goal"
"578136","a9b93377-205e-444b-873e-dbe868bf2764","Lucy Staniforth",0.009767019,"From Counter",6.0827627,1.735945,"Ground Pass","Right Foot",48,33,47,39,72.3394774656273,73.0068489937759,"No goal"
"578208","ce21fdd0-87f7-44ac-b49e-f8416a06bb9d","Ann-Katrin Berger",0.038352396,"From Free Kick",69.641945,-0.36717382,"High Pass","Right Foot",40,32,105,7,80.3990049689671,36.2491379207837,"No goal"
"578231","dd882044-0daa-498e-b8e2-739563301df9","Rachel Furness",0.01718043,"From Throw In",22.135944,-1.2490457,"Ground Pass","Left Foot",86,49,93,28,35.1710107901379,29.5465734053883,"No goal"
"578256","c96dd414-8ddd-4e79-8f48-e49dd717eef4","Lucy Staniforth",0.093401216,"From Free Kick",38.63936,-0.1821683,"High Pass","Right Foot",70,39,108,32,50.0099990001999,14.422205101856,"No goal"
"578666","0d98d77e-3491-441b-8963-0c1bd4a615c0","Charlie Wellings",0.040101867,"From Keeper",37.215588,-1.4631065,"High Pass","Left Foot",98,61,102,24,30.4138126514911,24.0831891575846,"No goal"
"578834","21ccd5b8-75c3-40d9-baa5-6a71166a6051","Remi Allen",0.030502858,"From Throw In",8,0,"Ground Pass","Right Foot",86,30,94,30,35.4400902933387,27.8567765543682,"No goal"
"578908","09faea4c-2f6e-4662-a7f2-5cbfdc56558f","Hayley Ladd",0.03951161,"Regular Play",50.219517,0.6156199,"High Pass","Left Foot",60,24,101,53,62.0966987850401,23.0217288664427,"No goal"
"579074","ab285689-fdaf-464e-9170-10820dab0238","Fara Williams",0.027658118,"From Throw In",10.630146,2.4227626,"Ground Pass","Right Foot",92,17,84,24,36.2353418639869,39.3954312071844,"No goal"
"579119","ea7ec17f-8bde-452d-bbb8-65e150c0f823","Chloe Arthur",0.0766408,"Regular Play",44.14748,-0.22849664,"High Pass","Left Foot",59,37,102,27,61.0737259384099,22.2036033111745,"No goal"
"579242","fa6bcef0-bc5d-462a-b36a-8809e82c7387","Charlie Wellings",0.33423412,"From Counter",23.021729,0.043450896,"Ground Pass","Right Foot",74,32,97,33,46.690470119715,24.0416305603426,"No goal"
"579342","c8c28c74-ceec-4d54-b6f6-b471ca27c9f1","Lucy Staniforth",0.01563688,"From Free Kick",34.713108,-0.84654635,"High Pass","Right Foot",82,71,105,45,49.0407993409569,15.8113883008419,"No goal"
"579427","a74510c6-5575-4451-a066-3a090e1361ee","Gemma Suzanne Davison",0.23141292,"From Throw In",5,-1.5707964,"Low Pass","Right Foot",102,56,102,51,24.0831891575846,21.095023109729,"No goal"
"579436","8df3dec6-6a34-4558-b951-936dd8f6e608","Fara Williams",0.031951334,"From Corner",8.062258,3.0172377,"Ground Pass","Right Foot",106,47,98,48,15.6524758424985,23.4093998214393,"No goal"
"579472","ed4496c4-f838-4560-b9d6-4ac665538ec4","Emma Follis",0.011390024,"Regular Play",8.944272,-1.1071488,"Ground Pass","Right Foot",52,62,56,54,71.4702735408225,65.5133574166368,"No goal"
"579493","9bfd0d5f-ee43-4a83-8e39-cf282928488f","Lauren Bruton",0.046077006,"Regular Play",17.029387,-1.6295521,"High Pass","Head",84,76,83,59,50.9116882454314,41.5932686861708,"No goal"
"579520","057eae25-bf1f-45f0-b021-c5ed73704356","Lucy Staniforth",0.36323082,"From Counter",31.04835,0.26060238,"Low Pass","Right Foot",64,38,94,46,56.0357029044876,26.6833281282527,"No goal"
"579616","fa404b74-899d-4fbc-88ce-bc9cd986a2e7","Fara Williams",0.23610264,"Regular Play",26.925823,1.0240074,"Ground Pass","Right Foot",84,27,98,50,38.2753184180093,24.1660919471891,"No goal"
"579698","1c7ec7df-ecb0-4082-8340-c83585c984b5","Natasha Harding",0.08295104,"From Free Kick",33.54102,-1.3909428,"High Pass","Right Foot",106,73,112,40,35.8468966578698,8,"No goal"
"579749","2c733ec8-6922-4240-aeb6-1ae33d30fce8","Rachel Furness",0.44969526,"From Corner",7,1.5707964,"High Pass","Head",115,34,115,41,7.81024967590665,5.09901951359278,"No goal"
"579785","f7ae1ff9-6362-4c89-b883-8295cc44a6e5","Remi Allen",0.09215939,"From Throw In",17,2.0607536,"Ground Pass","Left Foot",114,21,106,36,19.9248588451713,14.560219778561,"No goal"
"579843","95cfbfd6-df77-4e0d-a398-8bfb8e3a1aa1","Brooke Chaplen",0.015359254,"From Throw In",23.086792,1.484058,"Ground Pass","Right Foot",84,36,86,59,36.2215405525497,38.9486841883009,"No goal"
"579912","a49c5989-7c9b-4e56-94e5-805087f31024","Lucy Staniforth",0.017753936,"From Throw In",4.2426405,-2.3561945,"Ground Pass","Right Foot",97,66,94,63,34.7131099154196,34.7131099154196,"No goal"
"580004","887fcd4b-0585-427c-8636-ec6bafa27924","Charlie Wellings",0.21331029,"From Free Kick",26.925823,0.38050637,"Low Pass","Right Foot",86,25,111,35,37.1618083521241,10.295630140987,"No goal"
"580562","b56d051a-578e-48f5-b23a-2cfeab5f77f9","Rebecca Leigh Spencer",0.04432899,"From Free Kick",83.09633,0.048155513,"High Pass","Right Foot",23,54,106,58,98.0051019080129,22.8035085019828,"No goal"
"580600","863c4649-56dc-413c-879f-a4c24f924366","Lauren Bruton",0.056869704,"Regular Play",8,-1.5707964,"Ground Pass","Right Foot",104,48,104,40,17.8885438199983,16,"No goal"
"580627","c9e92738-d204-4fb1-b0bd-11cebf49085f","Julia Simic",0.031584896,"Regular Play",10.770329,-2.7610862,"Ground Pass","Left Foot",108,56,98,52,20,25.0599281722833,"No goal"
"580741","1002f02f-4314-4e97-b68c-b16d5721bc96","Alisha Lehmann",0.23438156,"From Throw In",22.627417,-0.7853982,"High Pass","Right Foot",96,71,112,55,39.2045915678253,17,"No goal"
"580836","6a138438-4225-4b02-b187-9715ebdcd078","Remi Allen",0.2419125,"Regular Play",20.12461,-0.4636476,"Ground Pass","Right Foot",85,39,103,30,35.0142828000232,19.723082923316,"No goal"
"580842","83bb7239-1e62-4772-ae82-e256bf987dbd","Rachel Furness",0.03447746,"From Corner",40.22437,-2.1794856,"Ground Pass","Right Foot",120,80,97,47,40,24.0416305603426,"No goal"
"581039","1f14c1e3-41c8-423c-bac8-693d83dc9671","Josanne Potter",0.077099904,"From Free Kick",67.911705,0.23783593,"High Pass","Left Foot",40,5,106,21,87.3212459828649,23.6008474424119,"No goal"
